content,followers,following,retweet,created_at,troll
RT @wilsanlo: @JuanSheput Nuevamente señor Sheput; de profesión ingeniero a nuevo fujitroll. Triste papel el que le han encargado u ordenad…,198,71,True,2019-08-17 22:30:31,False
Fiscalía solicitará medidas restrictivas contra Joaquín Ramírez https://t.co/uHsGxKxgf1 vía @peru21noticias,198,71,False,2019-08-17 22:29:21,False
RT @PeruanoComunica: Fiscalía solicitará medidas restrictivas contra Joaquín Ramírez https://t.co/IbvghTxU44 vía @peru21noticias,198,71,True,2019-08-17 21:19:24,False
RT @claudiacisneros: @SalvadorHeresi Habló el del baile de los que sobran; el de la bankada de ninguneados y repudiados no solo por su ento…,198,71,True,2019-08-17 21:19:04,False
RT @juankvelasq: @SalvadorHeresi @eldiarionegro hay que tomar los rebuznos como de quién los emite . @nicolasyerovi @RecuerdosPeru https://…,198,71,True,2019-08-17 21:18:10,False
Asi se habla señor Presidente @MartinVizcarraC NADIE puede impedir que el pueblo en las urnas;decida su futuro. El pueblo lo respalda ¡CIERRE EL CONGRESO! https://t.co/3T7hK2GFZ1,198,71,False,2019-08-17 21:17:29,False
Los de la CONFIEP y la SNI;mas la miasma congresal fuji-aprista NUNCA podrán impedir el adelanto d'elecciones. Y menos;repetir la historia sangrienta del"BAGUAZO"y sus responsables criminales AG y@MecheAF .Tiene la con...de decir q'ella no tiene nada que ver.¡Desgraciada!. https://t.co/KOFABp5pkr,198,71,False,2019-08-17 21:14:09,False
RT @TitoLA09: @SalvadorHeresi https://t.co/Vlk4chCiS7,198,71,True,2019-08-17 21:09:10,False
RT @Gavuchis: Aquí les comparto mi #reyarupo2019 😍 sector La Gasca - Quito.   Beshooo carajo! https://t.co/Y8NtdR8vuN,250,428,True,2019-08-15 15:56:13,False
@Manachalli @BancoPichincha @FEGASG Y por si “se le borra” el tuit aquí le dejo la captura de pantalla https://t.co/r5srNGfBNv,250,428,False,2019-08-15 05:02:57,False
@Manachalli @BancoPichincha @FEGASG aquí está otro candidato para ser encausado por el delito de crear pánico financiero,250,428,False,2019-08-15 05:01:07,False
@virgiliohernand @superbancosEC @AlfaristaSanto @CompromisoRC5 @BancadaRC @CompromisoRC @pabelml @marcelaguinaga @RcElOroLista5 @RCAzuay @BaironValleP @LMRuminahui @FEGASG a este señor lo deben denunciar por buscar generar pánico financiero.  Banco PICHINCHA es una entidad seria y sólida.,250,428,False,2019-08-15 02:33:29,False
RT @Jose_Orellana_G: De terror.  Debemos cuidar a la dolarización.  Argentinos retiran sus dineros de los Fondos de Inversión ... https://t…,250,428,True,2019-08-14 19:22:39,False
@yluminaty @DanyAstudillo Se parece a los sicarios de Escobar que antes de salir a hacer una “vuelta” se encomendaban a la virgencita para que les proteja con su manto sagrado 🤣🤣🤣,250,428,False,2019-08-14 16:36:22,False
#TENISxESPN ya quiten a Schwartzman y Zeballos de la pantalla.  Hagan una encuesta! A nadie nos importa ver a estos dos argentinos en lugar de Federer @javifranatenis @LuisAlvarez_1,250,428,False,2019-08-13 23:47:27,False
@ESPNtenis #TENISxESPN señores su canal es de tenis argentino? Federer ya está jugando el segundo set y nos obligan a ver un partido de dobles de medio pelo?,250,428,False,2019-08-13 23:39:47,False
Si aquí llegara a ocurrir lo que está pasando en Argentina; lo primero que los RC buscarán hacer es encontrar un camino para tener su ansiada política monetaria y cambiaría. https://t.co/CUHRLlwhql,250,428,False,2019-08-13 05:14:07,False
RT @ARTEPELUSA1: #ReyArupo2019 arupo calle portugal https://t.co/Z03zcwxwiF,250,428,True,2019-08-12 02:49:18,False
RT @clubleonfc: VAR = Vamos A Revisar,222,134,True,2019-08-18 01:45:38,False
RT @FOXSportsMX: ¡Y CAYÓ EL SEGUNDO DE LEÓN!  #LaFieraxFOX A instantes de que terminara el primer tiempo; Ángel Mena aprovecha un gran serv…,222,134,True,2019-08-18 01:15:30,False
RT @eluniversocom: Policía que pateó a un hombre que había asaltado a su esposa e hijo recibió reconocimiento del alcalde de Quevedo. ► htt…,222,134,True,2019-08-18 01:08:26,False
@ChevroletEc Buen día; disculpen; ¿ustedes están conscientes de que las concesionarias que distribuyen su marca los hacen quedar mal con engaños y mentiras al cliente; para embaucarlo y después no cumplir con lo que ofrecieron?  ¿Lo saben? 🤬🤬🤬🤬,222,134,False,2019-08-17 16:01:33,False
@pissitax Amiga; es desesperante porque se presenta en el momento menos esperado.  Y los de CNEL lo único que dicen es deme el código de su planilla y su dirección para actuar; cuando ya uno está fregado.,222,134,False,2019-08-17 02:36:14,False
@pissitax Paola; esa es una situación común en Guayaquil. Y ocurre cuando uno menos lo espera. Son cortes fugaces de máximo 10 segundos; y la luz vuelve de inmediato; haciendo imposible poder desconectar los aparatos eléctricos.  Es desesperante.,222,134,False,2019-08-17 02:29:20,False
@CarlosLuiLozano  Señor Lozano; la falla del segundo gol de Liga de Quito parte de la pérdida de balón de Damián Díaz; quien la entrega —casi displicentemente— a un rival. De ahí surge la jugada que termina en el gol de Rodrigo Aguirre.,222,134,False,2019-08-17 02:15:13,False
@jesdd78 Ja; ja; ja; ja.,222,134,False,2019-08-16 22:49:23,False
@Expresoec Por supuesto que sí. Está más que demostrado que nuestras autoridades son I-N-C-A-P-A-C-E-S y no nos pueden proteger. No queda otra opción que portar armas para amilanar a los delincuentes. Entonces pensarán dos veces en cometer delitos.,222,134,False,2019-08-16 21:21:47,False
@revistavistazo Solo vine a leer los comentarios y me alegra mucho que hayan sido los que esperaba. La justicia solo actúa contra el desposeído; mientras contra los poderosos; nada. La agilidad con que obra; asombra. Se ha visto que en casos realmente funestos; se hacen de la vista gorda. 🤬,222,134,False,2019-08-16 15:18:56,False
Un día a la vez 😜,75,541,False,2019-08-11 15:00:01,False
@Laexfavoritaa Ni verga no te lo permito  oshhhh,75,541,False,2019-08-04 06:16:45,False
@Laexfavoritaa Que eres estúpida mmvga jajjajajs ni de chiste oshhhh 😠😠😠,75,541,False,2019-08-04 06:07:18,False
https://t.co/0icJuDTcyN,75,541,False,2019-07-13 23:30:22,False
@MisheleFran No sé tal vez no exista aquí; debe ser de otro planeta 😝😝😝😝,75,541,False,2019-07-13 15:05:51,False
@MisheleFran Muy bonita y todo pero; la verdad es que no eres mi tipo (con respeto),75,541,False,2019-07-13 14:58:08,False
@MisheleFran Iba a ir a visitarte oshh;pero ya no...! Después dices ay sí que Nunca sales y que sólo pasas en tu casa  Tzzzzz .!.,75,541,False,2019-07-10 15:06:48,False
@MisheleFran Jjaajjajsj oye meco estarás en tu casa ?,75,541,False,2019-07-10 14:57:23,False
@MisheleFran Y como a cajón que no cierra ?,75,541,False,2019-07-10 14:48:11,False
@flacaguerrerog Por un momento pensé que ibas a decir (Es solo mi bebé) jjajaajaajasjjajsjaj,75,541,False,2019-06-29 14:55:28,False
La verdad es que no todos los días tengo ganas de sonreír; hablar y actuar como si la vida fuera perfecta.,243,1356,False,2019-08-17 23:31:59,False
RT @pancho8080: De acuerdo a la... https://t.co/0poRbsp1v1,243,1356,True,2019-08-17 20:10:56,False
El mayor logro del ser humano es poder sonreír mientras el corazón está llorando.,243,1356,False,2019-08-17 20:10:42,False
RT @pancho8080: Todo nuestro... https://t.co/5m4aDek7Sz,243,1356,True,2019-08-16 21:09:34,False
El liderazgo es la oportunidad de servir; no dé lucirse.,243,1356,False,2019-08-16 19:12:46,False
"Me caigo; me levanto; me equivoco; aprendo; me han herido; pero estoy vivo. Soy humano; no soy perfecto; pero estoy agradecido.",243,1356,False,2019-08-16 17:50:06,False
"Vivir es nacer a cada instante.",243,1356,False,2019-08-16 16:09:38,False
@RAEinforma @enclaveRAE Estimados necesito saber si es Cuzco o Cusco..,243,1356,False,2019-08-16 14:55:19,False
Hay palabras que no dicen nada; y silencios que dicen todo.,243,1356,False,2019-08-16 13:59:25,False
"La tristeza es causada por la inteligencia; cuanto más comprendas ciertas cosas; más desearías no comprenderlas."  Charles Bukowski,243,1356,False,2019-08-16 13:06:01,False
@Rosario_Sasieta Que bien; suena rico aunque no  sea para gripe; para el frio maldito; yo ahora me baño con agua caliente y de alli al sobre (cama) es el unico lugar donde no tengo frio,1046,326,False,2019-08-18 01:35:02,False
@JEESxorcismo 👍,1046,326,False,2019-08-18 00:58:40,False
@JEESxorcismo Seguro; Ud actúa?,1046,326,False,2019-08-18 00:54:43,False
@JEESxorcismo no tengo su sarcasmo soy un poco lento,1046,326,False,2019-08-18 00:47:05,False
@JEESxorcismo Con todo respeto; que se vayan al carajo no haga caso; Ud lo ha dicho son cacasenos,1046,326,False,2019-08-18 00:37:33,False
@la_chax yo uso un palito de metal que me sirve para los kekes; asi evita destrozar las papas. Si las cocinas en el microondas evitas que se deshagan;la pones en una bolsa de plástico; hincas con tenedor las papas; 3 o 4 minutos (depende del numero de papas) a potencia máxima; quedan bien,1046,326,False,2019-08-17 23:58:20,False
@bbcmundo Mi esposa me mostró unas fotos; de 3 hermanos de su bisabuela; que murieron con diferencia de un día; de dipteria; los habían fotografiado; como si estuvieran dormidos,1046,326,False,2019-08-17 23:51:54,False
@parodirevoredo @eldiarionegro @PPKbancada Perfectamente explicado; el deterioro del gobierno es evidente; una bancada que nunca tuvo amenaza con apuñalarlo uniéndose al enemigo; una ambiciosa Mechita que sólo piensa en colocarse la banda a cualquier precio; si pues PPK nos dejó esta herencia; pero al frente estaba Keiko,1046,326,False,2019-08-17 23:43:15,False
@SomosElComercio @recisneros Nuestra fondista Tejeda es una heroina; luchadora; la congresista esta dominada por un fundamentalismo que la oprime a ella; que la trata como un estropajo y no se da cuenta,1046,326,False,2019-08-17 23:28:59,False
@MimpPeru @GloriaMonteneg 🥰👍,1046,326,False,2019-08-17 23:23:21,False
RT @GuillaumeLong: 1. Estoy en el sur de Francia; visitando la importante comunidad ecuatoriana que reside aquí o migra de España para trab…,513,304,True,2019-08-18 01:25:42,False
RT @MRCenAlemania: @Miguel52673517 @JCFialloC Los banqueros españoles son conocidos X rateros;son los Q te dan préstamos ÷ vivienda de el a…,513,304,True,2019-08-18 01:25:21,False
RT @juanpablo101761: @JCFialloC Que viva las 7 veces si.,513,304,True,2019-08-18 01:24:48,False
@JCFialloC A usar nuevamente el colchón bank,513,304,False,2019-08-18 01:24:25,False
RT @MashiRafael: Dentro de tanta maldad; hay cosas graciosas Dicen que Ola Bini trabajó para mi Gobierno; y la prueba es que supuestamente…,513,304,True,2019-08-18 01:20:41,False
RT @MashiRafael: En Équateur; ces persécutions de journalistes qui n’inquiètent pas la presse française https://t.co/5Q7FBFJJgi,513,304,True,2019-08-18 01:18:49,False
RT @Maliz0512: - Hola; soy Paula Romo - ¿Cuál Romo? - La que se fue en helicóptero con el gnomo  😂 https://t.co/DW9jV0fx6V,513,304,True,2019-08-18 01:15:36,False
RT @Marisol_Bowen: Gracias @Hechostvecuador Luchamos por los hombres que cambiaron la historia; @MashiRafael y @JorgeGlas; y por todos los…,513,304,True,2019-08-18 01:15:22,False
RT @lolacienfuegos: TRADUCCIÓN: "Después de más dos años de nuestro gobierno cuántico; hemos decidido continuar otra obra de @mashirafael q…,513,304,True,2019-08-18 01:15:12,False
RT @Hechostvecuador: Marisol Bowen_ Fedensora de la Década Ganada por un país digno https://t.co/gW6nl2n38C https://t.co/mh3ZC0DFyV,513,304,True,2019-08-18 01:14:02,False
RT @ecuavisa: A sus 75 años; muere el actor #MaxWright; quien interpretó a Willie Tanner en la serie #Alf. 😢▶️ https://t.co/82kLqC12M5 http…,36,569,True,2019-06-27 02:24:35,False
@aguschmer @JorgeCelico Ya vuelta perdió???,36,569,False,2019-06-14 22:36:44,False
@mariuxi_news La estupideces más grande,36,569,False,2019-06-12 22:14:26,False
RT @tomebamba: Gabriela Rivadeneira; asambleísta por la Revolución Ciudadana; indicó este lunes que los aportes financieros privados no son…,36,569,True,2019-06-11 12:43:24,False
RT @teleamazonasec: Pamela Martínez develó el andamiaje de corrupción montado por AP https://t.co/9BacEQXkIW,36,569,True,2019-06-11 12:43:24,False
RT @warriors: 💦 💦 💦 https://t.co/Jjqqeg6lAV,36,569,True,2019-06-11 00:11:16,False
RT @warriors: Coach still got it 🎯 https://t.co/BAWxhRLBLc,36,569,True,2019-06-10 19:36:54,False
Pon tus trabajos en las mejores manos; @JonathanJAST23  @lejirehmarmol wsp: 0984092095 https://t.co/YHQVOW2SEr,36,569,False,2019-06-08 14:21:20,False
RT @teleamazonasec: Perú exigirá visa a los venezolanos a partir del 15 de junio--&gt;&gt; https://t.co/dm0mSbLue4,36,569,True,2019-06-07 14:12:32,False
Lavamanos Baño #GranitoTiger Wsp: 0984092095 en Sigsig https://t.co/tesnakogGu,36,569,False,2019-06-05 17:00:12,False
Detrás de cada victoria hay...  trabajo fuerte; risas; lágrimas y demás cosas.  Gracias a Dios por el triunfo de hoy ⚽ Deportiv Cuenca 13-Olmedo 0 https://t.co/SkYuyU4SHi,472,687,False,2019-08-17 03:57:28,False
Todo aprende 😛 https://t.co/Xi208jyoW0,472,687,False,2019-08-12 14:55:23,False
Andrés Andrés ♥️ https://t.co/UO4qoa5WG4,472,687,False,2019-08-12 14:55:06,False
Nos queda más que claro que lo hijos son lo primero en nuestra lista de prioridades y en nuestras vidas pero es importante tener claro que ser Padres no significa descuidarse como… https://t.co/DY76EKuUt1,472,687,False,2019-08-12 03:10:56,False
Tantos desempleados; tantos niños viviendo en la calles; cuánta pobreza; así tantas cosas por la que hay que trabajar  y el Estado solo piensa en seguir persiguiendo a #RafaelCorrea. Basta!,472,687,False,2019-08-07 17:05:31,False
@Lenin trabaje por un mejor país; basta de tanta persecución a Rafael Correa ya estamos cansado de solo ver y escuchar eso. Por qué no podemos ver "baja el índice de desempleados en el país"; "hospitales llenos con todo lo necesario";"más oprtunidad de educación para los niños".,472,687,False,2019-08-07 17:03:47,False
Hacer lo que tienes que hacer aún cuando no quieres. https://t.co/n6AfXo02Xo,472,687,False,2019-08-07 15:38:18,False
Que viva el 🥑! Y mejor si es en batido.,472,687,False,2019-08-07 15:21:45,False
A tus pies arde mi corazón; a  tus pies entrego lo que soy; es el lugar de mi seguridad donde nadie me puede señalar.,472,687,False,2019-08-07 03:25:16,False
No hay lugar más alto más grande... Que estar a tus pies.,472,687,False,2019-08-07 03:20:37,False
RT @HumorViralES: Lo más divertido que vas a ver hoy JAJAJAJA https://t.co/hwbF7k7ZQa,692,1222,True,2019-08-12 20:17:30,False
RT @momentoviral: — Ídolo.!!   — https://t.co/hD6NRqrtQt,692,1222,True,2019-08-12 02:56:48,False
@pantocci @eltiempocuenca EXTRAORDINARIO TRABAJO CLAUDIO. FELICITACIONES.,692,1222,False,2019-08-11 15:52:02,False
RT @JokerBsc: La Juventud de ahora nunca va a saber el espectáculo que a veces nos regalaba Geovanny Ibarra 🤣 https://t.co/zkmXUx1ugM,692,1222,True,2019-08-11 11:19:43,False
@eduzam58 @AntonioUbilla1 No es Mayorga.  Es julio César Rivadeneira   También jugó en aucas y Liga,692,1222,False,2019-08-11 00:11:04,False
RT @MscMinan: ⁦@Lenin⁩ señor Presidente; revise el LISTADO; para que verifique quienes viajaron a costilla del Deporte y nada tenían que ha…,692,1222,True,2019-08-10 12:38:07,False
RT @ElChotu2: El final me hizo nudo la garganta https://t.co/6XNg5EjvRG,692,1222,True,2019-08-09 02:39:11,False
@FedeLoja2017 FELICITACIONES.UN EJEMPLO A SEGUIR.,692,1222,False,2019-08-08 23:09:51,False
RT @TheFigen: Who did this? Shame on you! 😂 https://t.co/YtMK3fNSnp,692,1222,True,2019-08-06 23:39:43,False
RT @ElLimiteDelMal: Este perrito defendió al niño. Por estas cosas amo a los perros. https://t.co/UIwkWxs3xC,692,1222,True,2019-08-06 02:55:00,False
Ver a @MartinVizcarraC es como mirar la familia Romanov; jamás escucha al pueblo solo a su asesor 🤷🤷🏻‍♂️,48,530,False,2019-08-17 16:46:30,False
@Patricia_Neyra @HReinozo Cuando veo a @MartinVizcarraC es como ver a la familia Romanov jamás escucha al pueblo solo a su asesor 🤷🏻‍♂️🤷,48,530,False,2019-08-17 16:45:01,False
@TsupomaTsuyoshi @juan_maelo @MartinVizcarraC Dijeron que era una loca mentirosa u miren la señora @rosamariabartra tenía razón en todo,48,530,False,2019-08-17 16:38:29,False
@eldiarionegro @eldiarionegro 👎 Todo por un puesto 👎,48,530,False,2019-08-17 16:22:01,False
así comenzó el terrorismo  👇👇👇Asustando a la gente y quemando que pasa con los peruanos 🤷🤷🏻‍♂️ Eso no es una forma de protestar señores y señoras 😠😠 https://t.co/iGfe7kSG8W,48,530,False,2019-08-17 16:18:50,False
@jorgevillenal @alvarosarco 😱😱😱😱que mierda están haciendo tremendos idiotas 🤷🏻‍♂️🤷que le pasa al peruano,48,530,False,2019-08-17 16:16:00,False
El @congresoperu es el espejo de la sociedad peruana 🙄 Y muchos no quieren verse en el espejo por eso detestan al congreso 🤷🏻‍♂️🤷,48,530,False,2019-08-16 19:27:30,False
Creo que a esta señora le importa poco el Perú ; le interesa más su idiologia que la situación económica de Perú; mamita cómo vas a pagar al sector público con papas ;camote ;choclo ya pues 🤷🤷🏻‍♂️😠  @IndiraHuilca https://t.co/lr206rF7By,48,530,False,2019-08-16 16:14:13,False
@RAGOR2004 @BankadaFP @LuzSalgado_R @PFuerzaPopular 🤔🤔🤔🤔,48,530,False,2019-08-15 20:48:00,False
@ContactoN_ @Roque_Benavides @MijaelGLP @canalN_ Que pena sería un excelente candidato 😭,48,530,False,2019-08-15 20:46:20,False
🍃 #BienvenidoAgosto  #black #미소짓다 #photooftheday https://t.co/MXvj6Mxtrb,14,184,False,2019-08-01 23:53:05,False
RT @LibardoIsaza: Hola mis amores. Recuerdan que hace un tiempo les pedí por favor que si me ayudaban en una dinámica.? Será hoy a las 7 pm…,14,184,True,2019-08-01 23:46:17,False
@LibardoIsaza Claro,14,184,False,2019-07-25 21:02:43,False
~Con el tiempo aprendes a volar  cuando tus alas estan dañadas. https://t.co/GogSI1Ze6W,14,184,False,2019-07-23 19:56:49,False
RT @kevlex_pazmino1: Admiro tu humildad; tu sencillez; tu inteligencia y tu forma de pensar ..creeme que esto es lo que vale!! lo demas no…,14,184,True,2019-07-20 05:11:49,False
Eres super Lindo ^^ https://t.co/OU4GdG1N0Q,14,184,False,2019-07-13 06:28:42,False
@Juandedios_P Felicidades ❤❤,14,184,False,2019-07-13 01:20:55,False
RT @kevlex_pazmino1: Aveces pienso que lo nuestro es imposible tu eres una doncella y yo...😭💔 https://t.co/7YAF34Hwul,14,184,True,2019-07-12 18:01:30,False
RT @JavierCFerreira: deja tus miedos y empieza a disfrutar,14,184,True,2019-07-12 03:09:58,False
RT @JavierCFerreira: compartir tu música favorita con alguien también cuenta como tener intimidad,14,184,True,2019-07-12 03:09:52,False
RT @el_BID: ¿Quieres conocer las ventajas de aplicar nuevas #TecnologíasDigitales en el sector #agropecuario. Conoce más y descarga libro g…,129,165,True,2019-08-16 18:36:50,False
RT @Munagropecuario: Alerta en Sudamérica por la llegada a Colombia de hongo que podría acabar con la producción de bananos   https://t.co/…,129,165,True,2019-08-16 18:35:54,False
Procedimos a realizar la Legalización de Centro Agrícola Atacames y Muisne donde serán reconocidos por el MAG; aprovechando el viaje para Rueda de prensa y reunirnos con la Directiva del MAG y plantear seguir trabajando de la mano por el bienestar de todos los Agricultores. https://t.co/WFZ4lAXOYW,129,165,False,2019-08-16 17:01:00,False
Reunión con Bioingenio; Instituto Luis Arboleda Martinez; BID Labs; Financorp y Alianza Academy https://t.co/GTaNTMglaE,129,165,False,2019-08-14 22:06:05,False
Mesa de trabajo con el Presidente de @TPM_EC y representante de la línea naviera @cmacgm con el fin de lograr que la #Agroexportacion se genere por el Puerto de Manta https://t.co/MoD1G0rZan,129,165,False,2019-08-13 19:09:24,False
Reunión con Ing. Daniel Carofilis en Portovivienda. ¡A darle valor a la caña guadua!,129,165,False,2019-08-12 16:16:11,False
Representante de Transportistas Robert Vélez y Presidente ING Fausto Alvarez; conversando sobre el desarrollo de Manta en conjunto de @TPM_EC https://t.co/I9DL7USSB3,129,165,False,2019-08-12 14:44:45,False
Convenios con transportistas de Manta para lograr la  #Agroexportacion,129,165,False,2019-08-12 14:32:33,False
RT @GobiernodManabi: 📌Los agricultores; especialmente productores de arroz; ven con satisfacción el avance de los trabajos de mantenimiento…,129,165,True,2019-08-11 20:21:40,False
RT @TPM_EC: ¡Mañana productiva! #TPM sostuvo mesa de trabajo con el Presidente de la Cámara de Agricultura Zona V y representante de la lín…,129,165,True,2019-08-08 19:47:06,False
#ancon https://t.co/syKI3nZNWv,0,18,False,2019-08-11 17:51:08,False
RT @RonalDreadlock: Mis 18 https://t.co/iIGmwtA2nc,0,18,True,2019-08-11 17:50:48,False
Mis 18 https://t.co/iIGmwtA2nc,0,18,False,2019-08-11 17:50:32,False
RT @RonalDreadlock: #NuevaFotoDePerfil https://t.co/xRR9lMalRA,0,18,True,2019-08-11 17:49:15,False
RT @RonalDreadlock: https://t.co/XTZ8GEsEsK,0,18,True,2019-07-23 04:04:42,False
#NuevaFotoDePerfil https://t.co/xRR9lMalRA,0,18,False,2019-07-23 04:03:18,False
@Cristiano Tu si aaa #cr7juve,0,18,False,2019-07-18 19:56:06,False
RT @RonalDreadlock: https://t.co/74on63Zo6l,0,18,True,2019-07-14 20:02:09,False
RT @RonalDreadlock: https://t.co/XZqZCquq1a,0,18,True,2019-07-14 20:02:00,False
RT @RonalDreadlock: https://t.co/PRkdf7VDud,0,18,True,2019-07-14 20:01:55,False
@vanessa_lec Nuestro deseo es revisar lo que nos comentas y brindarte una respuesta; sin embargo si no nos envías por DM los datos solicitados no será posible; seguimos atentos con la mejor disposición.,209787,29258,False,2019-08-18 00:04:32,False
@piedadHurtado1 Hola; para nosotros es muy importante conocer sobre tu caso; por favor escríbenos al DM detallándonos la situación; indícanos también el código de tu reserva; nombre completo de uno de los pasajeros y su número de documento. Quedamos atentos.,209787,29258,False,2019-08-18 00:01:20,False
